_id,pin,address,billing_city,current_delq_tax,current_delq_pi,prior_years,prior_delq_tax,prior_delq_pi,state_description,neighborhood,council_district,ward,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
1984289,0094P00034000000,134 KIRK AVE,"PITTSBURGH, PA",1703.96,0,1,1703.96,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97738205635859,40.38678751067292
1984290,0137A00354000000,148 STEWART AVE,"PITTSBURGH, PA",647.86,0,1,120.36,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98164257197494,40.382456948227095
1984291,0094E00033000000,229 BECKS RUN RD,"PITTSBURGH, PA",40.04,0,1,67.42,74.16,Residential,Carrick,4,29,4,29,3,4-12,-79.98167308895793,40.391452121165486
1984292,0094E00029000000,237 BECKS RUN RD,"PITTSBURGH, PA",40.04,0,1,67.42,74.16,Residential,Carrick,4,29,4,29,3,4-12,-79.98149461896263,40.39171555157223
1984293,0059J00280000000,315 E AGNEW AVE,"PITTSBURGH, PA",0,0,1,290.38,2.42,Residential,Carrick,4,29,4,29,3,4-12,-79.98180521055768,40.39694514130658
1984294,0060J00234000000,1514 CELTIC ST,"PITTSBURGH, PA",0,0,1,466.98,38.92,Residential,Carrick,4,29,4,29,3,4-23,-79.99640423440478,40.39840581975774
1984295,0094P00244000000,2618 CHURCHVIEW AVE,"CANTON, OH",0,0,1,755.21,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97753574331426,40.38526712054095
1984296,0032N00174000000,449 LINNVIEW AVE,"BETHEL PARK, PA",1641.07,0,1,1641.07,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98173488752302,40.40528079453932
1984297,0059J00018000000,ADALIA ST,"PITTSBURGH, PA",179.16,0,1,179.16,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98094991242067,40.398951102090635
1984298,0060L00077000000,1642 WESTMONT AVE,"PITTSBURGH, PA",0,0,1,533.7,0,Residential,Carrick,4,29,4,29,3,4-23,-79.99039069860626,40.398475746584666
1984299,0094F00114000000,413 KIRK AVE,"FLINT, MI",0,0,1,30,0,Residential,Carrick,4,29,4,29,3,4-15,-79.9775164878687,40.39175105635706
1984300,0060S00241000000,130 E AGNEW AVE,"PITTSBURGH, PA",0,0,1,749.28,62.44,Residential,Carrick,4,29,4,29,3,4-12,-79.98491419554784,40.395473911001005
1984301,0094N00195000000,EDGAR ST,"LIHUE, HI",0,0,1,147.6,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98077546721348,40.38543469573123
1984302,0033S00014000000,154 WYNOKA ST,"PITTSBURGH, PA",0,0,1,297.47,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98667007802948,40.40498902578984
1984303,0060L00005000000,1724 MOUNT JOSEPH ST,"PITTSBURGH, PA",476.5,0,1,476.5,39.7,Residential,Carrick,4,29,4,29,3,4-23,-79.99095566980748,40.3968329506364
1984304,0060S00053000000,119 POPLARGROVE ST,"PITTSBURGH, PA",425.8,0,1,10.2,0.77,Residential,Carrick,4,29,4,29,3,4-12,-79.9857688668069,40.39661552175778
1984305,0095L00073000000,2317 ALMONT ST,"PITTSBURGH, PA",0,0,1,723.02,204.84,Residential,Carrick,4,29,4,29,3,4-23,-79.98749538900775,40.38729617935656
1984306,0095G00142000000,134 SANTRON AVE,"PITTSBURGH, PA",1010.2,0,1,610.2,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98864211911689,40.39035877360954
1984307,0095B00292000000,243 PARKFIELD ST,"WASHINGTON, PA",0,0,1,11.4,0.95,Residential,Carrick,4,29,4,29,3,4-23,-79.9916605559602,40.393574019093755
1984308,0060S00382000000,120 HORNADAY RD,"PITTSBURGH, PA",1349.47,0,1,1349.47,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98489056893644,40.394571922968936
1984309,0060B00033000000,BROOK ST,"NORTH VERSAILL, PA",0,0,1,17.98,22.17,Residential,Carrick,4,29,4,29,3,4-7,-79.99332746269796,40.40382508108557
1984310,0060S00235000000,202 E AGNEW AVE,"PITTSBURGH, PA",590.86,0,1,590.86,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98422949164468,40.39564478263532
1984311,0137A00294000000,113 CLAUS AVE,"TROY, MI",0,0,1,636.53,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98017988311737,40.38296885546446
1984312,0032N00333000000,626 LAUGHLIN AVE,"PITTSBURGH, PA",381.2,0,1,381.2,0,Residential,Carrick,4,29,4,29,3,4-12,-79.97894997464553,40.404270157488014
1984313,0060J00313000000,240 MOSGROVE ST,"PITTSBURGH, PA",0,0,1,65.16,1.09,Residential,Carrick,4,29,4,29,3,4-23,-79.99658047573786,40.39738820988258
1984314,0094K00214000000,154 KIRK AVE,"CORAOPOLIS, PA",1078.82,0,1,8.92,0.74,Residential,Carrick,4,29,4,29,3,4-15,-79.97699768432288,40.387521112650234
1984315,0059J00020000000,ADALIA ST,"PITTSBURGH, PA",249.7,0,1,249.7,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98033786270548,40.398828840306834
1984316,0095G00094000000,2216 DELLROSE ST,"PITTSBURGH, PA",0,0,1,120.29,2,Residential,Carrick,4,29,4,29,3,4-23,-79.98734145712315,40.39066009009432
1984317,0095C00037000000,244 PARKFIELD ST,"PITTSBURGH, PA",0,0,1,475.6,0,Residential,Carrick,4,29,4,29,3,4-23,-79.99122795918913,40.39368353126249
1984318,0060L00014000000,1715 MOUNT JOSEPH ST,"PITTSBURGH, PA",0,0,1,643.7,53.64,Residential,Carrick,4,29,4,29,3,4-23,-79.99068881846317,40.397245164735914
1984319,0060L00136000000,22 NEWETT ST,"PITTSBURGH, PA",0,0,1,429.48,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98916823937564,40.39722755392111
1984320,0060L00151000000,1650 DELLROSE ST,"PITTSBURGH, PA",1067.38,0,1,0.02,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98950600058429,40.398251764580976
1984321,0060B00081000000,MINOOKA ST,"NORTH VERSAILL, PA",0,0,1,17.98,22.17,Residential,Carrick,4,29,4,29,3,4-7,-79.99335672218734,40.403545790071455
1984322,0033S00306000000,309 LINNVIEW AVE,"PITTSBURGH, PA",472.71,0,1,472.71,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98450112372936,40.40423248925983
1984323,0033S00251000000,10 LACONA ST,"VENETIA, PA",0,0,1,459.2,7.65,Residential,Carrick,4,29,4,29,3,4-12,-79.98467852724195,40.404592005694845
1984324,0094K00180000000,227 SPENCER AVE,"PITTSBURGH, PA",4288.5,0,1,2306.25,192.18,Commercial,Carrick,4,29,4,29,3,4-15,-79.97649432781766,40.38915639235229
1984325,0094K00171000000,209 SPENCER AVE,"PITTSBURGH, PA",0,0,1,495.08,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97654459511676,40.38848159340303
1984326,0060S00374000000,108 HORNADAY RD,"FRANKFORT, KY",0,0,1,1026.61,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98546005490286,40.39446258330805
1984327,0061H00374000000,1651 FAWN ST,"PITTSBURGH, PA",0,0,1,231.65,0,Commercial,Carrick,4,29,4,29,3,4-23,-79.99948514644012,40.39933139031744
1984328,0060P00202000000,320 PARKFIELD ST,"WASHINGTON, PA",0,0,1,629.35,0,Residential,Carrick,4,29,4,29,3,4-23,-79.99203213058662,40.39471907284688
1984329,0094E00031000000,233 BECKS RUN RD,"PITTSBURGH, PA",40.04,0,1,67.42,74.16,Residential,Carrick,4,29,4,29,3,4-12,-79.98158132701414,40.3915867694478
1984330,0095L00122000000,2261 ALMONT ST,"PITTSBURGH, PA",0,0,1,1071.19,89.26,Residential,Carrick,4,29,4,29,3,4-23,-79.98862893435812,40.389296924803595
1984331,0094N00129000000,2420 BROWNSVILLE RD,"PITTSBURGH, PA",1177.91,0,1,633.45,52.79,Commercial,Carrick,4,29,4,29,3,4-23,-79.98207238739501,40.38663072685389
1984332,0095L00306000000,2316 SPOKANE AVE,"PITTSBURGH, PA",724.3,0,1,574.3,0,Residential,Carrick,4,29,4,29,3,4-23,-79.9897055878292,40.38766807819237
1984333,0059A00210000000,514 PARALLEL AVE,"PHILADELPHIA, PA",1095.96,0,1,1095.96,0,Residential,Carrick,4,29,4,29,3,4-12,-79.9789924641,40.403594943950814
1984334,0060S00056000000,121 POPLARGROVE ST,"PITTSBURGH, PA",0,0,1,53.37,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98564500060611,40.3966556571399
1984335,0060N00251000000,1902 FAIRLAND ST,"RAPID CITY, SD",0,0,1,163.87,0,Residential,Carrick,4,29,4,29,3,4-23,-79.99559906468384,40.39503009805627
1984336,0060P00154000000,1913 FAIRLAND ST,"PITTSBURGH, PA",710.95,0,1,278.87,23.24,Residential,Carrick,4,29,4,29,3,4-23,-79.99492556977356,40.394788001628015
1984337,0095B00181000000,1937 LUCINA AVE,"CANONSBURG, PA",0,0,1,504.31,0,Residential,Carrick,4,29,4,29,3,4-23,-79.9934476065551,40.39386472560698
1984338,0095B00005000000,1935 FAIRLAND ST,"PITTSBURGH, PA",0,0,1,461.66,38.46,Residential,Carrick,4,29,4,29,3,4-23,-79.99521133662853,40.39405919611697
1984339,0095M00040000000,2369 BROWNSVILLE RD,"PITTSBURGH, PA",1520.98,0,1,1520.98,0,Commercial,Carrick,4,29,4,29,3,4-12,-79.98356773376831,40.38750513751163
1984340,0138H00188000000,2929 GOETTEL AVE,"PITTSBURGH, PA",1742.08,0,1,343.01,28.58,Residential,Carrick,4,32,4,32,3,4-23,-79.98483636676255,40.38039893855815
1984341,0094N00165000000,2509 EDGAR ST,"PITTSBURGH, PA",179.73,0,1,179.73,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98121352059059,40.38607899403695
1984342,0060P00073000000,346 PARKFIELD ST,"MURRYSVILLE, PA",918.69,0,1,918.69,260.29,Residential,Carrick,4,29,4,29,3,4-23,-79.99398614545582,40.3959856911495
1984343,0095R00234000000,OVERBROOK BLVD,"PITTSBURGH, PA",0,0,1,88.94,51.15,Residential,Carrick,4,29,4,29,3,4-23,-79.98839537278253,40.387082842897954
1984344,0060S00208000000,223 E AGNEW AVE,"PITTSBURGH, PA",0,0,1,304.73,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98359106443026,40.39639324949172
1984345,0137A00151000000,36 MERRITT AVE,"PITTSBURGH, PA",890.84,0,1,943.93,0,Residential,Carrick,4,29,4,29,3,4-23,-79.9792168953864,40.38385404431039
1984346,0060S00177000000,107 E AGNEW AVE,"PITTSBURGH, PA",0,0,1,22.5,8.63,Residential,Carrick,4,29,4,29,3,4-12,-79.9859618867871,40.395668239534565
1984347,0095B00067000000,1950 WALTON AVE,"PITTSBURGH, PA",526.8,0,1,668.65,189.44,Residential,Carrick,4,29,4,29,3,4-23,-79.99476973183678,40.39345482620289
1984348,0060B00208000000,110 NOBLES LN,"ALLISON PARK, PA",1036.87,0,1,557.6,69.7,Residential,Carrick,4,29,4,29,3,4-7,-79.99265283163089,40.40296839190119
1984349,0094P00014000000,115 KIRK AVE,"PITTSBURGH, PA",213.31,0,1,266.4,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97822161195879,40.386338806771526
1984350,0033P00077000000,1031 BROWNSVILLE RD,"PITTSBURGH, PA",1719.21,0,1,1719.21,0,Residential,Carrick,4,29,4,29,3,4-12,-79.9912299949814,40.406085250639954
1984351,0094F00102000000,2510 WATERMAN AVE,"CANONSBURG, PA",1044.51,0,1,561.71,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97767000123875,40.39099030474498
1984352,0095P00266000000,446 OVERBROOK BLVD,"MURRAY, UT",1902.21,0,1,1902.21,0,Residential,Carrick,4,32,4,32,3,4-23,-79.99190636047369,40.38628384587269
1984353,0060M00126000000,1705 LEOLYN ST,"PITTSBURGH, PA",0,0,1,828.21,69.01,Residential,Carrick,4,29,4,29,3,4-12,-79.98579415338864,40.3988355875328
1984354,0094E00039000000,BECKS RUN RD,"PITTSBURGH, PA",43.85,0,1,89.89,98.88,Residential,Carrick,4,29,4,29,3,4-12,-79.98235304000374,40.39091574474477
1984355,0137A00372000000,110 STEWART AVE,"PITTSBURGH, PA",0,0,1,597.58,0,Residential,Carrick,4,29,4,29,3,4-23,-79.97997579754329,40.382617434066646
1984356,0060E00209000000,1317 NOBLES LN,"INDIANA, PA",623.27,0,1,155.94,13,Residential,Carrick,4,29,4,29,3,4-23,-79.99760621418636,40.400584638995376
1984357,0137E00108000000,2915 PARKDALE AVE,"IRVING, TX",0,0,1,1477.16,123.09,Residential,Carrick,4,29,4,29,3,4-23,-79.98220868380719,40.3818618159112
1984358,0138B00092000000,700 MAYTIDE,"PITTSBURGH, PA",0,0,1,922.51,0,Commercial,Carrick,4,32,4,32,3,4-23,-79.99128566672138,40.38434346090125
1984359,0060D00249000000,136 BIRMINGHAM AVE,"PITTSBURGH, PA",0,0,1,430.32,3.59,Residential,Carrick,4,29,4,29,3,4-12,-79.98665812035371,40.40210479766877
1984360,0094B00098000000,511 KIRK AVE,"PITTSBURGH, PA",1031.15,0,1,1031.15,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97753989871549,40.393515130251835
1984361,0094N00067000000,2600 BROWNSVILLE RD,"MYRTLE BEACH, SC",4130.31,0,1,4130.31,0,Commercial,Carrick,4,29,4,29,3,4-23,-79.97882709414074,40.38543895274176
1984362,0060M00106000000,1716 LEOLYN ST,"PITTSBURGH, PA",1038.78,0,1,1038.78,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98611481472796,40.39834086383267
1984363,0033P00325000000,18 MINOOKA ST,"PITTSBURGH, PA",539.4,0,1,249.32,20.78,Residential,Carrick,4,29,4,29,3,4-7,-79.99144269043447,40.40448753050302
1984364,0094N00167000000,2515 EDGAR ST,"PITTSBURGH, PA",0,0,1,905.7,800.02,Residential,Carrick,4,29,4,29,3,4-23,-79.98101474577187,40.38601961492111
1984365,0095C00035000000,242 PARKFIELD ST,"PITTSBURGH, PA",261.86,0,1,314.95,0,Residential,Carrick,4,29,4,29,3,4-23,-79.99098473888185,40.39366010351209
1984366,0094J00134000000,11 FAIRHOPE ST,"PITTSBURGH, PA",6.64,0,1,289.85,24.16,Residential,Carrick,4,29,4,29,3,4-15,-79.98081821936609,40.38899734205371
1984367,0060D00059000000,211 LINNVIEW AVE,"PITTSBURGH, PA",0,0,1,415.13,6.92,Residential,Carrick,4,29,4,29,3,4-12,-79.98601718096819,40.40371883001245
1984368,0095H00097000000,2221 BROWNSVILLE RD,"PITTSBURGH, PA",1711.6,0,1,920.46,76.7,Commercial,Carrick,4,29,4,29,3,4-12,-79.98588473226611,40.39077426869502
1984369,0033S00317000000,333 LINNVIEW AVE,"PITTSBURGH, PA",300.31,0,1,353.4,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98362372376474,40.404565984196125
1984370,0060R00055000000,210 COPPERFIELD AVE,"PITTSBURGH, PA",0,0,1,706.22,5.88,Commercial,Carrick,4,29,4,29,3,4-23,-79.99038113439627,40.39544356131955
1984371,0033R00060000000,129 CALHOUN AVE,"CANTON, OH",19.79,0,1,531.98,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98791138314158,40.40591001835495
1984372,0033R00338000000,1136 BROWNSVILLE RD,"VENETIA, PA",0,0,1,691.88,57.65,Commercial,Carrick,4,29,4,29,3,4-7,-79.99076662886294,40.4043754073399
1984373,0060L00121000000,1800 WESTMONT AVE,"PHILADELPHIA, PA",903.45,0,1,903.45,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98932975977353,40.396890600012725
1984374,0094E00144000000,122 CARRICK AVE,"PITTSBURGH, PA",0,0,1,135.54,1.13,Residential,Carrick,4,29,4,29,3,4-15,-79.98168267529802,40.38968158108128
1984375,0060L00062000000,112 THIELMAN AVE,"PITTSBURGH, PA",0,0,1,918.7,76.55,Residential,Carrick,4,29,4,29,3,4-23,-79.99074281279897,40.398991018405376
1984376,0137E00116000000,2910 PARKDALE AVE,"PITTSBURGH, PA",1360.91,0,1,629.05,52.42,Residential,Carrick,4,29,4,29,3,4-23,-79.98278725569416,40.3818439089422
1984377,0060C00168000000,1314 AMANDA ST,"PITTSBURGH, PA",1147.42,0,1,1147.42,95.61,Residential,Carrick,4,29,4,29,3,4-12,-79.98888568594731,40.4026439328423
1984378,0059A00058000000,418 BIRMINGHAM AVE,"IRVING, TX",0,0,1,316.62,89.7,Residential,Carrick,4,29,4,29,3,4-12,-79.98049634350103,40.4040492299506
1984379,0060R00293000000,1925 WESTMONT AVE,"PITTSBURGH, PA",1282.75,0,1,1282.75,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98767547822139,40.39508354814617
1984380,0094K00188000000,236 KIRK AVE,"PITTSBURGH, PA",733.82,0,1,394.63,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97663184437033,40.38926739838618
1984381,0060P00113000000,367 PARKFIELD ST,"PITTSBURGH, PA",1065.46,0,1,177.69,14.81,Residential,Carrick,4,29,4,29,3,4-23,-79.99445613368611,40.39559912508889
1984382,0095H00187000000,2202 LUTZ AVE,"DES MOINES, IA",598.48,0,1,598.48,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98541733252534,40.39113473647433
1984383,0094F00084000000,245 KIRK AVE,"PITTSBURGH, PA",0,0,1,21.06,5.97,Residential,Carrick,4,29,4,29,3,4-15,-79.97715521181367,40.3895703027404
1984384,0094P00156000000,1044 SANKEY CT,"POMONA, CA",0,0,1,784.39,451.01,Residential,Carrick,4,29,4,29,3,4-15,-79.97542962566973,40.38649472803221
1984385,0060G00102000000,1615 WESTMONT AVE,"PITTSBURGH, PA",0,0,1,207.74,0,Residential,Carrick,4,29,4,29,3,4-23,-79.99015619746633,40.39948510752373
1984386,0060D00201000000,333 BIRMINGHAM AVE,"PITTSBURGH, PA",0,0,1,629.45,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98282941300046,40.403726391978566
1984387,0094N00192000000,16 BELPLAIN ST,"PITTSBURGH, PA",545.33,0,1,0.05,0.02,Residential,Carrick,4,29,4,29,3,4-23,-79.97937882412445,40.38546310765098
1984388,0138D00339000000,226 SUNNYLAND AVE,"PITTSBURGH, PA",0,0,1,2845.66,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98379951283046,40.382879387398056
1984389,0059J00099000000,322 SPRUCEWOOD ST,"PITTSBURGH, PA",953,0,1,953,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98245504787883,40.39879587458844
1984390,0094F00180000000,405 SPENCER AVE,"PITTSBURGH, PA",942.31,0,1,995.4,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97663177556765,40.39160868623511
1984391,0137A00366000000,120 STEWART AVE,"PITTSBURGH, PA",0,0,1,912.99,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98049281207399,40.382556211364765
1984392,0095L00168000000,322 OVERBROOK BLVD,"PHOENIX, AZ",703.32,0,1,5.81,0.48,Residential,Carrick,4,29,4,29,3,4-23,-79.98891881411667,40.387357623002735
1984393,0060S00191000000,129 E AGNEW AVE,"PITTSBURGH, PA",532.51,0,1,203.25,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98491551990003,40.395987674350266
1984394,0095D00243000000,10 E WOODFORD AVE,"PITTSBURGH, PA",1126.46,0,1,1126.46,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98597620177101,40.39307768312523
1984395,0060H00054000000,248 THE BOULEVARD,"IRVING, TX",0,0,1,23.31,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98404099406137,40.401447796564575
1984396,0138C00009000000,MAYTIDE ST,"PITTSBURGH, PA",0,0,1,30.75,0,Residential,Carrick,4,32,4,32,3,4-23,-79.99110976607719,40.38438041689243
1984397,0094F00245000000,2723 WATERMAN AVE,"PITTSBURGH, PA",0,0,1,68.71,5.72,Residential,Carrick,4,29,4,29,3,4-15,-79.97525701568622,40.39183928875463
1984398,0033S00331000000,338 LINNVIEW AVE,"PITTSBURGH, PA",1107.39,0,1,1107.39,92.28,Residential,Carrick,4,29,4,29,3,4-12,-79.98291518266996,40.404213215312936
1984399,0095S00166000000,2348 VALERA AVE,"SHAWNEE MISSIO, KS",0,0,1,1339.14,412.88,Residential,Carrick,4,29,4,29,3,4-23,-79.98650485101027,40.38638055001878
1984400,0060G00246000000,105 E MEYERS ST,"FULLERTON, CA",0,0,1,659.08,54.92,Residential,Carrick,4,29,4,29,3,4-12,-79.98738452670153,40.4004494633953
1984401,0094P00007000000,101 KIRK AVE,"PITTSBURGH, PA",1742.11,0,1,1742.11,0,Residential,Carrick,4,29,4,29,3,4-15,-79.97833037419538,40.385904689045866
1984402,0032N00313000000,408 LAUGHLIN AVE,"PITTSBURGH, PA",0,0,1,569.32,218.24,Residential,Carrick,4,29,4,29,3,4-12,-79.98048079349434,40.40516754761857
1984403,0059J00156000000,318 MEREDITH ST,"CANADA M6A 3A1, ",762.4,0,1,762.4,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98223540024078,40.39799152626574
1984404,0059J00157000000,MEREDITH ST,"CANADA M6A 3A1, ",19.06,0,1,19.06,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98232288902119,40.39797978208572
1984405,0094E00037000000,213 BECKS RUN RD,"PITTSBURGH, PA",43.85,0,1,97.39,107.13,Residential,Carrick,4,29,4,29,3,4-12,-79.98209207345192,40.391111604624825
1984406,0059N00132000000,2034 REDROSE AVE,"PITTSBURGH, PA",0,0,1,188.6,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98178143210467,40.39505033135303
1984407,0060H00350000000,238 E CHERRYHILL ST,"PITTSBURGH, PA",76.26,0,1,76.26,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98390404289374,40.399521099727295
1984408,0094E00174000000,2415 GLENROY ST,"CANONSBURG, PA",0,0,1,660.46,55.04,Residential,Carrick,4,29,4,29,3,4-15,-79.98040907917907,40.38988417120109
1984409,0095D00288000000,2120 HAZELDELL ST,"PITTSBURGH, PA",1606.77,0,1,1606.77,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98537855136622,40.392541382852
1984410,0060G00219000000,1616 CONCORDIA ST,"PITTSBURGH, PA",0,0,1,478.16,19.92,Residential,Carrick,4,29,4,29,3,4-12,-79.98769537260605,40.39943093311177
1984411,0033R00156000000,115 WYNOKA ST,"PITTSBURGH, PA",1515.28,0,1,700.4,0,Residential,Carrick,4,29,4,29,3,4-12,-79.9885658732762,40.40566260330051
1984412,0137A00296000000,115 CLAUS AVE,"TROY, MI",0,0,1,641.65,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98026754759935,40.38295604579536
1984413,0060M00375000000,207 POPLARGROVE ST,"PITTSBURGH, PA",251.09,0,1,116.34,33.93,Residential,Carrick,4,29,4,29,3,4-12,-79.98469189890048,40.39694536476825
1984414,0095L00297000000,404 ARISTON AVE,"PITTSBURGH, PA",1010.2,0,1,543.26,45.27,Residential,Carrick,4,29,4,29,3,4-23,-79.99004264880764,40.387454829215365
1984415,0033R00243000000,133 LAUGHLIN AVE,"SANFORD, NC",1212.24,0,1,237.9,19.82,Residential,Carrick,4,29,4,29,3,4-12,-79.98775765424713,40.40456905572388
1984416,0138D00351000000,219 SUNNYLAND AVE,"SOUTHFIELD, MI",0,0,1,977.6,301.41,Residential,Carrick,4,29,4,29,3,4-23,-79.98346792610924,40.38234039664619
1984417,0137A00279000000,BETHESDA ST,"PITTSBURGH, PA",0,0,1,80.05,0,Residential,Carrick,4,29,4,29,3,4-23,-79.98106203836495,40.382838126016985
1984418,0060C00266000000,102 LINNVIEW AVE,"FLINT, MI",0,0,1,2104.22,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98858144483103,40.403019362866175
1984419,0094B00184000000,434 KIRK AVE,"IRVING, TX",0,0,1,378.47,416.31,Residential,Carrick,4,29,4,29,3,4-15,-79.97695810000626,40.392306975595936
1984420,0059N00005000000,307 E AGNEW AVE,"PITTSBURGH, PA",0,0,1,499.39,41.62,Residential,Carrick,4,29,4,29,3,4-12,-79.98228285682032,40.39679213813732
1984421,0032N00166000000,429 LINNVIEW AVE,"PITTSBURGH, PA",0,0,1,1082.61,90.21,Residential,Carrick,4,29,4,29,3,4-12,-79.98126747216314,40.4056243780334
1984422,0060M00389000000,POPLARGROVE ST,"CLAIRTON, PA",0,0,1,436.49,36.37,Residential,Carrick,4,29,4,29,3,4-12,-79.9832624790385,40.397405943559114
1984423,0094J00024000000,44 CARRICK AVE,"PITTSBURGH, PA",0,0,1,292.13,0,Residential,Carrick,4,29,4,29,3,4-15,-79.98224443032527,40.388611573085754
1984424,0059E00013000000,316 E MEYERS ST,"IRVING, TX",0,0,1,25.56,9.79,Residential,Carrick,4,29,4,29,3,4-12,-79.98235053040382,40.40090144008233
1984425,0094P00283000000,2622 BROWNSVILLE RD,"PITTSBURGH, PA",1391.4,0,1,1391.4,0,Commercial,Carrick,4,29,4,29,3,4-23,-79.97838598303653,40.38468843025132
1984426,0060C00214000000,131 BIRMINGHAM AVE,"PITTSBURGH, PA",1164.58,0,1,1164.58,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98704077443392,40.4026417414806
1984427,0060B00095000000,MINOOKA ST,"PITTSBURGH, PA",0,0,1,45.12,3.76,Residential,Carrick,4,29,4,29,3,4-7,-79.99209034884504,40.40349888490602
1984428,0060R00106000000,1802 MOUNT JOSEPH ST,"IRVING, TX",0,0,1,417.42,0,Residential,Carrick,4,29,4,29,3,4-23,-79.9906615227559,40.396474070602174
1984429,0060C00272000000,112 LINNVIEW AVE,"PITTSBURGH, PA",444.74,0,1,717.5,0,Residential,Carrick,4,29,4,29,3,4-12,-79.9880459547969,40.403039169401566
1984430,0060C00215000000,129 BIRMINGHAM AVE,"PITTSBURGH, PA",1057.84,0,1,1057.84,0,Residential,Carrick,4,29,4,29,3,4-12,-79.98713299698174,40.40263694462842
1984431,0060B00217000000,46 NOBLES LN,"CRANBERRY TWP, PA",667.1,0,1,308.35,25.7,Residential,Carrick,4,29,4,29,3,4-23,-79.99190886300684,40.40302722469753
1984432,0094J00222000000,52 CLIFTON ST,"PITTSBURGH, PA",0,0,1,62.62,0,Residential,Carrick,4,29,4,29,3,4-15,-79.98069003859676,40.38852060752921
